"id","pid","phrase","event","data","itype","ts","extype","effect","tsunix"
"4374","id1d7694116bf3a","Check and find out form?","KP","o","insertText","2024-07-08 16:43:40.547","1","0","1720446220.547"
"4375","id1d7694116bf3a","Check and find out form?","KP","u","insertText","2024-07-08 16:43:40.675","1","0","1720446220.675"
"4376","id1d7694116bf3a","Check and find out form?","KP","t","insertText","2024-07-08 16:43:40.754","1","0","1720446220.754"
"4377","id1d7694116bf3a","Check and find out form?","KP"," ","insertText","2024-07-08 16:43:40.851","1","0","1720446220.851"
"4378","id1d7694116bf3a","Check and find out form?","KP","f","insertText","2024-07-08 16:43:41.059","1","0","1720446221.059"
"4379","id1d7694116bf3a","Check and find out form?","KP","o","insertText","2024-07-08 16:43:41.171","1","0","1720446221.171"
"4380","id1d7694116bf3a","Check and find out form?","KP","r","insertText","2024-07-08 16:43:41.283","1","0","1720446221.283"
"4381","id1d7694116bf3a","Check and find out form?","KP","m","insertText","2024-07-08 16:43:41.347","1","0","1720446221.347"
"4382","id1d7694116bf3a","Check and find out form?","KP","?","insertText","2024-07-08 16:43:41.891","1","0","1720446221.891"
"4383","id1d7694116bf3a","I'm available by cell when you get data points.","KP","I","insertText","2024-07-08 16:45:09.316","4","0","1720446309.316"
"4384","id1d7694116bf3a","I'm available by cell when you get data points.","KP","'","insertText","2024-07-08 16:45:10.019","4","0","1720446310.019"
"4385","id1d7694116bf3a","I'm available by cell when you get data points.","KP","m","insertText","2024-07-08 16:45:10.179","4","0","1720446310.179"
"4386","id1d7694116bf3a","I'm available by cell when you get data points.","KP"," ","insertText","2024-07-08 16:45:10.307","4","0","1720446310.307"
"4387","id1d7694116bf3a","I'm available by cell when you get data points.","KP"," ","insertText","2024-07-08 16:45:10.659","4","0","1720446310.659"
"4388","id1d7694116bf3a","I'm available by cell when you get data points.","KP",,"deleteContentBackward","2024-07-08 16:45:10.931","4","0","1720446310.931"
"4389","id1d7694116bf3a","I'm available by cell when you get data points.","KP","a","insertText","2024-07-08 16:45:11.283","4","0","1720446311.283"
"4390","id1d7694116bf3a","I'm available by cell when you get data points.","KP","v","insertText","2024-07-08 16:45:11.395","4","0","1720446311.395"
"4391","id1d7694116bf3a","I'm available by cell when you get data points.","KP","a","insertText","2024-07-08 16:45:11.507","4","0","1720446311.507"
"4392","id1d7694116bf3a","I'm available by cell when you get data points.","KP","l","insertText","2024-07-08 16:45:11.619","4","0","1720446311.619"
"4393","id1d7694116bf3a","I'm available by cell when you get data points.","KP","i","insertText","2024-07-08 16:45:11.763","4","0","1720446311.763"
"4394","id1d7694116bf3a","I'm available by cell when you get data points.","KP","a","insertText","2024-07-08 16:45:11.875","4","0","1720446311.875"
"4395","id1d7694116bf3a","I'm available by cell when you get data points.","KP","b","insertText","2024-07-08 16:45:12.003","4","0","1720446312.003"
"4396","id1d7694116bf3a","I'm available by cell when you get data points.","KP","l","insertText","2024-07-08 16:45:12.163","4","0","1720446312.163"
"4397","id1d7694116bf3a","I'm available by cell when you get data points.","KP","e","insertText","2024-07-08 16:45:12.243","4","0","1720446312.243"
"4398","id1d7694116bf3a","I'm available by cell when you get data points.","KP"," ","insertText","2024-07-08 16:45:12.355","4","0","1720446312.355"
"4399","id1d7694116bf3a","I'm available by cell when you get data points.","KP","t","insertText","2024-07-08 16:45:12.483","4","0","1720446312.483"
"4400","id1d7694116bf3a","I'm available by cell when you get data points.","KP","o","insertText","2024-07-08 16:45:12.563","4","0","1720446312.563"
"4401","id1d7694116bf3a","I'm available by cell when you get data points.","KP"," ","insertText","2024-07-08 16:45:12.643","4","0","1720446312.643"
"4402","id1d7694116bf3a","I'm available by cell when you get data points.","KP","c","insertText","2024-07-08 16:45:12.835","4","0","1720446312.835"
"4403","id1d7694116bf3a","I'm available by cell when you get data points.","KP","e","insertText","2024-07-08 16:45:12.995","4","0","1720446312.995"
"4404","id1d7694116bf3a","I'm available by cell when you get data points.","KP","e","insertText","2024-07-08 16:45:13.171","4","0","1720446313.171"
"4405","id1d7694116bf3a","I'm available by cell when you get data points.","KP","l","insertText","2024-07-08 16:45:13.267","4","0","1720446313.267"
"4406","id1d7694116bf3a","I'm available by cell when you get data points.","KP",,"deleteContentBackward","2024-07-08 16:45:13.523","4","0","1720446313.523"
"4407","id1d7694116bf3a","I'm available by cell when you get data points.","KP",,"deleteContentBackward","2024-07-08 16:45:13.635","4","0","1720446313.635"
"4408","id1d7694116bf3a","I'm available by cell when you get data points.","KP","l","insertText","2024-07-08 16:45:13.811","4","0","1720446313.811"
"4409","id1d7694116bf3a","I'm available by cell when you get data points.","KP","l","insertText","2024-07-08 16:45:13.955","4","0","1720446313.955"
"4410","id1d7694116bf3a","I'm available by cell when you get data points.","KP"," ","insertText","2024-07-08 16:45:14.067","4","0","1720446314.067"
"4411","id1d7694116bf3a","I'm available by cell when you get data points.","KP","t","insertText","2024-07-08 16:45:14.179","4","0","1720446314.179"
"4412","id1d7694116bf3a","I'm available by cell when you get data points.","KP","o","insertText","2024-07-08 16:45:14.275","4","0","1720446314.275"
"4413","id1d7694116bf3a","I'm available by cell when you get data points.","KP"," ","insertText","2024-07-08 16:45:14.355","4","0","1720446314.355"
"4414","id1d7694116bf3a","I'm available by cell when you get data points.","KP","g","insertText","2024-07-08 16:45:14.739","4","0","1720446314.739"
"4415","id1d7694116bf3a","I'm available by cell when you get data points.","KP","e","insertText","2024-07-08 16:45:14.819","4","0","1720446314.819"
"4416","id1d7694116bf3a","I'm available by cell when you get data points.","KP","t","insertText","2024-07-08 16:45:14.995","4","0","1720446314.995"
"4417","id1d7694116bf3a","I'm available by cell when you get data points.","KP"," ","insertText","2024-07-08 16:45:15.075","4","0","1720446315.075"
"4418","id1d7694116bf3a","I'm available by cell when you get data points.","KP","d","insertText","2024-07-08 16:45:15.507","4","0","1720446315.507"
"4419","id1d7694116bf3a","I'm available by cell when you get data points.","KP","a","insertText","2024-07-08 16:45:15.635","4","0","1720446315.635"
"4420","id1d7694116bf3a","I'm available by cell when you get data points.","KP","t","insertText","2024-07-08 16:45:15.731","4","0","1720446315.731"
"4421","id1d7694116bf3a","I'm available by cell when you get data points.","KP","a","insertText","2024-07-08 16:45:15.811","4","0","1720446315.811"
"4422","id1d7694116bf3a","I'm available by cell when you get data points.","KP","p","insertText","2024-07-08 16:45:15.971","4","0","1720446315.971"
"4423","id1d7694116bf3a","I'm available by cell when you get data points.","KP","o","insertText","2024-07-08 16:45:16.115","4","0","1720446316.115"
"4424","id1d7694116bf3a","I'm available by cell when you get data points.","KP","i","insertText","2024-07-08 16:45:16.291","4","0","1720446316.291"
"4425","id1d7694116bf3a","I'm available by cell when you get data points.","KP","n","insertText","2024-07-08 16:45:16.435","4","0","1720446316.435"
"4426","id1d7694116bf3a","I'm available by cell when you get data points.","KP","t","insertText","2024-07-08 16:45:16.547","4","0","1720446316.547"
"4427","id1d7694116bf3a","I'm available by cell when you get data points.","KP","s","insertText","2024-07-08 16:45:16.819","4","0","1720446316.819"
"4428","id1d7694116bf3a","I'm available by cell when you get data points.","KP"," ","insertText","2024-07-08 16:45:18.739","4","0","1720446318.739"
"4429","id1d7694116bf3a","Let's wait until Monday.","KP","L","insertText","2024-07-08 16:45:31.603","4","0","1720446331.603"
"4430","id1d7694116bf3a","Let's wait until Monday.","KP","e","insertText","2024-07-08 16:45:31.747","4","0","1720446331.747"
"4431","id1d7694116bf3a","Let's wait until Monday.","KP","t","insertText","2024-07-08 16:45:31.923","4","0","1720446331.923"
"4432","id1d7694116bf3a","Let's wait until Monday.","KP","'","insertText","2024-07-08 16:45:32.227","4","0","1720446332.227"
"4433","id1d7694116bf3a","Let's wait until Monday.","KP","s","insertText","2024-07-08 16:45:32.323","4","0","1720446332.323"
"4434","id1d7694116bf3a","Let's wait until Monday.","KP"," ","insertText","2024-07-08 16:45:32.435","4","0","1720446332.435"
"4435","id1d7694116bf3a","Let's wait until Monday.","KP","w","insertText","2024-07-08 16:45:32.547","4","0","1720446332.547"
"4436","id1d7694116bf3a","Let's wait until Monday.","KP","a","insertText","2024-07-08 16:45:32.691","4","0","1720446332.691"
"4437","id1d7694116bf3a","Let's wait until Monday.","KP","i","insertText","2024-07-08 16:45:32.819","4","0","1720446332.819"
"4438","id1d7694116bf3a","Let's wait until Monday.","KP","t","insertText","2024-07-08 16:45:32.915","4","0","1720446332.915"
"4439","id1d7694116bf3a","Let's wait until Monday.","KP"," ","insertText","2024-07-08 16:45:33.027","4","0","1720446333.027"
"4440","id1d7694116bf3a","Let's wait until Monday.","KP","u","insertText","2024-07-08 16:45:33.171","4","0","1720446333.171"
"4441","id1d7694116bf3a","Let's wait until Monday.","KP","n","insertText","2024-07-08 16:45:33.299","4","0","1720446333.299"
"4442","id1d7694116bf3a","Let's wait until Monday.","KP","t","insertText","2024-07-08 16:45:33.459","4","0","1720446333.459"
"4443","id1d7694116bf3a","Let's wait until Monday.","KP","u","insertText","2024-07-08 16:45:33.603","4","0","1720446333.603"
"4444","id1d7694116bf3a","Let's wait until Monday.","KP","i","insertText","2024-07-08 16:45:33.604","4","0","1720446333.604"
"4445","id1d7694116bf3a","Let's wait until Monday.","KP","l","insertText","2024-07-08 16:45:33.731","4","0","1720446333.731"
"4446","id1d7694116bf3a","Let's wait until Monday.","KP"," ","insertText","2024-07-08 16:45:33.875","4","0","1720446333.875"
"4447","id1d7694116bf3a","Let's wait until Monday.","KP",,"deleteContentBackward","2024-07-08 16:45:34.467","4","0","1720446334.467"
"4448","id1d7694116bf3a","Let's wait until Monday.","KP",,"deleteContentBackward","2024-07-08 16:45:34.611","4","0","1720446334.611"
"4449","id1d7694116bf3a","Let's wait until Monday.","KP",,"deleteContentBackward","2024-07-08 16:45:34.707","4","0","1720446334.707"
"4450","id1d7694116bf3a","Let's wait until Monday.","KP",,"deleteContentBackward","2024-07-08 16:45:34.819","4","0","1720446334.819"
"4451","id1d7694116bf3a","Let's wait until Monday.","KP","i","insertText","2024-07-08 16:45:35.347","4","0","1720446335.347"
"4452","id1d7694116bf3a","Let's wait until Monday.","KP","l","insertText","2024-07-08 16:45:35.507","4","0","1720446335.507"
"4453","id1d7694116bf3a","Let's wait until Monday.","KP"," ","insertText","2024-07-08 16:45:35.619","4","0","1720446335.619"
"4454","id1d7694116bf3a","Let's wait until Monday.","KP","M","insertText","2024-07-08 16:45:35.859","4","0","1720446335.859"
"4455","id1d7694116bf3a","Let's wait until Monday.","KP","o","insertText","2024-07-08 16:45:36.019","4","0","1720446336.019"
"4456","id1d7694116bf3a","Let's wait until Monday.","KP","n","insertText","2024-07-08 16:45:36.163","4","0","1720446336.163"
"4457","id1d7694116bf3a","Let's wait until Monday.","KP","d","insertText","2024-07-08 16:45:36.259","4","0","1720446336.259"
"4458","id1d7694116bf3a","Let's wait until Monday.","KP","a","insertText","2024-07-08 16:45:36.419","4","0","1720446336.419"
"4459","id1d7694116bf3a","Let's wait until Monday.","KP","y","insertText","2024-07-08 16:45:36.499","4","0","1720446336.499"
"4460","id1d7694116bf3a","Let's wait until Monday.","KP"," ","insertText","2024-07-08 16:45:36.611","4","0","1720446336.611"
"4461","id1d7694116bf3a","Let's wait until Monday.","KP",,"deleteContentBackward","2024-07-08 16:45:36.691","4","0","1720446336.691"
"4462","id1d7694116bf3a","Let's wait until Monday.","KP",".","insertText","2024-07-08 16:45:36.867","4","0","1720446336.867"
"4463","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","h","insertText","2024-07-08 16:45:50.596","4","0","1720446350.596"
"4464","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","a","insertText","2024-07-08 16:45:50.723","4","0","1720446350.723"
"4465","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","v","insertText","2024-07-08 16:45:50.819","4","0","1720446350.819"
"4466","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","e","insertText","2024-07-08 16:45:50.899","4","0","1720446350.899"
"4467","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP"," ","insertText","2024-07-08 16:45:50.979","4","0","1720446350.979"
"4468","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","i","insertText","2024-07-08 16:45:51.107","4","0","1720446351.107"
"4469","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP"," ","insertText","2024-07-08 16:45:51.203","4","0","1720446351.203"
"4470","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","m","insertText","2024-07-08 16:45:51.379","4","0","1720446351.379"
"4471","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","e","insertText","2024-07-08 16:45:51.491","4","0","1720446351.491"
"4472","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","n","insertText","2024-07-08 16:45:51.859","4","0","1720446351.859"
"4473","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","t","insertText","2024-07-08 16:45:52.003","4","0","1720446352.003"
"4474","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","i","insertText","2024-07-08 16:45:52.083","4","0","1720446352.083"
"4475","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","o","insertText","2024-07-08 16:45:52.227","4","0","1720446352.227"
"4476","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","n","insertText","2024-07-08 16:45:52.387","4","0","1720446352.387"
"4477","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","e","insertText","2024-07-08 16:45:52.771","4","0","1720446352.771"
"4478","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","d","insertText","2024-07-08 16:45:52.931","4","0","1720446352.931"
"4479","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP"," ","insertText","2024-07-08 16:45:53.011","4","0","1720446353.011"
"4480","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","h","insertText","2024-07-08 16:45:53.347","4","0","1720446353.347"
"4481","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","o","insertText","2024-07-08 16:45:53.507","4","0","1720446353.507"
"4482","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","w","insertText","2024-07-08 16:45:53.587","4","0","1720446353.587"
"4483","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP"," ","insertText","2024-07-08 16:45:53.667","4","0","1720446353.667"
"4484","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","m","insertText","2024-07-08 16:45:53.747","4","0","1720446353.747"
"4485","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","u","insertText","2024-07-08 16:45:53.923","4","0","1720446353.923"
"4486","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","i","insertText","2024-07-08 16:45:53.924","4","0","1720446353.924"
"4487","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","c","insertText","2024-07-08 16:45:54.003","4","0","1720446354.003"
"4488","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","h","insertText","2024-07-08 16:45:54.067","4","0","1720446354.067"
"4489","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP"," ","insertText","2024-07-08 16:45:54.179","4","0","1720446354.179"
"4490","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP",,"deleteContentBackward","2024-07-08 16:45:54.947","4","0","1720446354.947"
"4491","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP",,"deleteContentBackward","2024-07-08 16:45:55.091","4","0","1720446355.091"
"4492","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP",,"deleteContentBackward","2024-07-08 16:45:55.187","4","0","1720446355.187"
"4493","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP",,"deleteContentBackward","2024-07-08 16:45:55.299","4","0","1720446355.299"
"4494","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","c","insertText","2024-07-08 16:45:55.923","4","0","1720446355.923"
"4495","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","h","insertText","2024-07-08 16:45:55.987","4","0","1720446355.987"
"4496","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP"," ","insertText","2024-07-08 16:45:56.083","4","0","1720446356.083"
"4497","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","i","insertText","2024-07-08 16:45:56.194","4","0","1720446356.194"
"4498","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP"," ","insertText","2024-07-08 16:45:56.290","4","0","1720446356.290"
"4499","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","l","insertText","2024-07-08 16:45:56.451","4","0","1720446356.451"
"4500","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","o","insertText","2024-07-08 16:45:56.610","4","0","1720446356.610"
"4501","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","v","insertText","2024-07-08 16:45:56.787","4","0","1720446356.787"
"4502","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","e","insertText","2024-07-08 16:45:56.931","4","0","1720446356.931"
"4503","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP"," ","insertText","2024-07-08 16:45:57.027","4","0","1720446357.027"
"4504","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","H","insertText","2024-07-08 16:45:57.266","4","0","1720446357.266"
"4505","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","o","insertText","2024-07-08 16:45:57.426","4","0","1720446357.426"
"4506","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","u","insertText","2024-07-08 16:45:57.522","4","0","1720446357.522"
"4507","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","s","insertText","2024-07-08 16:45:57.714","4","0","1720446357.714"
"4508","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","t","insertText","2024-07-08 16:45:57.874","4","0","1720446357.874"
"4509","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","o","insertText","2024-07-08 16:45:57.970","4","0","1720446357.970"
"4510","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","n","insertText","2024-07-08 16:45:58.067","4","0","1720446358.067"
"4511","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP"," ","insertText","2024-07-08 16:45:58.146","4","0","1720446358.146"
"4512","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","t","insertText","2024-07-08 16:45:58.340","4","0","1720446358.340"
"4513","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP",,"deleteContentBackward","2024-07-08 16:45:59.075","4","0","1720446359.075"
"4514","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","t","insertText","2024-07-08 16:45:59.587","4","0","1720446359.587"
"4515","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","r","insertText","2024-07-08 16:45:59.666","4","0","1720446359.666"
"4516","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","a","insertText","2024-07-08 16:45:59.827","4","0","1720446359.827"
"4517","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","f","insertText","2024-07-08 16:46:00.003","4","0","1720446360.003"
"4518","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","f","insertText","2024-07-08 16:46:00.131","4","0","1720446360.131"
"4519","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","i","insertText","2024-07-08 16:46:00.210","4","0","1720446360.210"
"4520","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","c","insertText","2024-07-08 16:46:00.323","4","0","1720446360.323"
"4521","id1d7694116bf3a","Have I mentioned how much I love Houston traffic?","KP","?","insertText","2024-07-08 16:46:00.546","4","0","1720446360.546"
"4522","id1d7694116bf3a","Where are you DSM boy?","KP","W","insertText","2024-07-08 16:46:11.683","4","0","1720446371.683"
"4523","id1d7694116bf3a","Where are you DSM boy?","KP","h","insertText","2024-07-08 16:46:11.858","4","0","1720446371.858"
"4524","id1d7694116bf3a","Where are you DSM boy?","KP","e","insertText","2024-07-08 16:46:11.939","4","0","1720446371.939"
"4525","id1d7694116bf3a","Where are you DSM boy?","KP","r","insertText","2024-07-08 16:46:12.130","4","0","1720446372.130"
"4526","id1d7694116bf3a","Where are you DSM boy?","KP","e","insertText","2024-07-08 16:46:12.227","4","0","1720446372.227"
"4527","id1d7694116bf3a","Where are you DSM boy?","KP"," ","insertText","2024-07-08 16:46:12.306","4","0","1720446372.306"
"4528","id1d7694116bf3a","Where are you DSM boy?","KP","a","insertText","2024-07-08 16:46:12.434","4","0","1720446372.434"
"4529","id1d7694116bf3a","Where are you DSM boy?","KP","r","insertText","2024-07-08 16:46:12.594","4","0","1720446372.594"
"4530","id1d7694116bf3a","Where are you DSM boy?","KP"," ","insertText","2024-07-08 16:46:12.771","4","0","1720446372.771"
"4531","id1d7694116bf3a","Where are you DSM boy?","KP","y","insertText","2024-07-08 16:46:12.962","4","0","1720446372.962"
"4532","id1d7694116bf3a","Where are you DSM boy?","KP","o","insertText","2024-07-08 16:46:13.106","4","0","1720446373.106"
"4533","id1d7694116bf3a","Where are you DSM boy?","KP","u","insertText","2024-07-08 16:46:13.218","4","0","1720446373.218"
"4534","id1d7694116bf3a","Where are you DSM boy?","KP",,"deleteContentBackward","2024-07-08 16:46:13.667","4","0","1720446373.667"
"4535","id1d7694116bf3a","Where are you DSM boy?","KP",,"deleteContentBackward","2024-07-08 16:46:13.794","4","0","1720446373.794"
"4536","id1d7694116bf3a","Where are you DSM boy?","KP",,"deleteContentBackward","2024-07-08 16:46:13.906","4","0","1720446373.906"
"4537","id1d7694116bf3a","Where are you DSM boy?","KP",,"deleteContentBackward","2024-07-08 16:46:14.034","4","0","1720446374.034"
"4538","id1d7694116bf3a","Where are you DSM boy?","KP","e","insertText","2024-07-08 16:46:14.146","4","0","1720446374.146"
"4539","id1d7694116bf3a","Where are you DSM boy?","KP"," ","insertText","2024-07-08 16:46:14.274","4","0","1720446374.274"
"4540","id1d7694116bf3a","Where are you DSM boy?","KP","y","insertText","2024-07-08 16:46:14.690","4","0","1720446374.690"
"4541","id1d7694116bf3a","Where are you DSM boy?","KP","u","insertText","2024-07-08 16:46:14.706","4","0","1720446374.706"
"4542","id1d7694116bf3a","Where are you DSM boy?","KP",,"deleteContentBackward","2024-07-08 16:46:15.218","4","0","1720446375.218"
"4543","id1d7694116bf3a","Where are you DSM boy?","KP","o","insertText","2024-07-08 16:46:15.763","4","0","1720446375.763"
"4544","id1d7694116bf3a","Where are you DSM boy?","KP","u","insertText","2024-07-08 16:46:15.874","4","0","1720446375.874"
"4545","id1d7694116bf3a","Where are you DSM boy?","KP"," ","insertText","2024-07-08 16:46:15.954","4","0","1720446375.954"
"4546","id1d7694116bf3a","Where are you DSM boy?","KP","D","insertText","2024-07-08 16:46:16.306","4","0","1720446376.306"
"4547","id1d7694116bf3a","Where are you DSM boy?","KP","S","insertText","2024-07-08 16:46:16.594","4","0","1720446376.594"
"4548","id1d7694116bf3a","Where are you DSM boy?","KP","M","insertText","2024-07-08 16:46:16.690","4","0","1720446376.690"
"4549","id1d7694116bf3a","Where are you DSM boy?","KP"," ","insertText","2024-07-08 16:46:16.770","4","0","1720446376.770"
"4550","id1d7694116bf3a","Where are you DSM boy?","KP","b","insertText","2024-07-08 16:46:17.922","4","0","1720446377.922"
"4551","id1d7694116bf3a","Where are you DSM boy?","KP","o","insertText","2024-07-08 16:46:18.034","4","0","1720446378.034"
"4552","id1d7694116bf3a","Where are you DSM boy?","KP","y","insertText","2024-07-08 16:46:18.242","4","0","1720446378.242"
"4553","id1d7694116bf3a","Where are you DSM boy?","KP","s","insertText","2024-07-08 16:46:18.386","4","0","1720446378.386"
"4554","id1d7694116bf3a","Where are you DSM boy?","KP","?","insertText","2024-07-08 16:46:18.690","4","0","1720446378.690"
"4555","id1d7694116bf3a","But I believe answer will be yes.","KP","B","insertText","2024-07-08 16:46:31.267","4","0","1720446391.267"
"4556","id1d7694116bf3a","But I believe answer will be yes.","KP","o","insertText","2024-07-08 16:46:31.426","4","0","1720446391.426"
"4557","id1d7694116bf3a","But I believe answer will be yes.","KP",,"deleteContentBackward","2024-07-08 16:46:31.763","4","0","1720446391.763"
"4558","id1d7694116bf3a","But I believe answer will be yes.","KP","u","insertText","2024-07-08 16:46:31.986","4","0","1720446391.986"
"4559","id1d7694116bf3a","But I believe answer will be yes.","KP","t","insertText","2024-07-08 16:46:32.082","4","0","1720446392.082"
"4560","id1d7694116bf3a","But I believe answer will be yes.","KP"," ","insertText","2024-07-08 16:46:32.147","4","0","1720446392.147"
"4561","id1d7694116bf3a","But I believe answer will be yes.","KP","i","insertText","2024-07-08 16:46:32.274","4","0","1720446392.274"
"4562","id1d7694116bf3a","But I believe answer will be yes.","KP"," ","insertText","2024-07-08 16:46:32.370","4","0","1720446392.370"
"4563","id1d7694116bf3a","But I believe answer will be yes.","KP","b","insertText","2024-07-08 16:46:32.643","4","0","1720446392.643"
"4564","id1d7694116bf3a","But I believe answer will be yes.","KP","e","insertText","2024-07-08 16:46:32.770","4","0","1720446392.770"
"4565","id1d7694116bf3a","But I believe answer will be yes.","KP","l","insertText","2024-07-08 16:46:32.898","4","0","1720446392.898"
"4566","id1d7694116bf3a","But I believe answer will be yes.","KP","i","insertText","2024-07-08 16:46:33.443","4","0","1720446393.443"
"4567","id1d7694116bf3a","But I believe answer will be yes.","KP","e","insertText","2024-07-08 16:46:33.522","4","0","1720446393.522"
"4568","id1d7694116bf3a","But I believe answer will be yes.","KP",,"deleteContentBackward","2024-07-08 16:46:33.858","4","0","1720446393.858"
"4569","id1d7694116bf3a","But I believe answer will be yes.","KP",,"deleteContentBackward","2024-07-08 16:46:34.034","4","0","1720446394.034"
"4570","id1d7694116bf3a","But I believe answer will be yes.","KP","e","insertText","2024-07-08 16:46:34.562","4","0","1720446394.562"
"4571","id1d7694116bf3a","But I believe answer will be yes.","KP",,"deleteContentBackward","2024-07-08 16:46:34.834","4","0","1720446394.834"
"4572","id1d7694116bf3a","But I believe answer will be yes.","KP","i","insertText","2024-07-08 16:46:35.026","4","0","1720446395.026"
"4573","id1d7694116bf3a","But I believe answer will be yes.","KP","e","insertText","2024-07-08 16:46:35.122","4","0","1720446395.122"
"4574","id1d7694116bf3a","But I believe answer will be yes.","KP","v","insertText","2024-07-08 16:46:35.250","4","0","1720446395.250"
"4575","id1d7694116bf3a","But I believe answer will be yes.","KP","e","insertText","2024-07-08 16:46:35.363","4","0","1720446395.363"
"4576","id1d7694116bf3a","But I believe answer will be yes.","KP"," ","insertText","2024-07-08 16:46:35.459","4","0","1720446395.459"
"4577","id1d7694116bf3a","But I believe answer will be yes.","KP","t","insertText","2024-07-08 16:46:35.666","4","0","1720446395.666"
"4578","id1d7694116bf3a","But I believe answer will be yes.","KP","h","insertText","2024-07-08 16:46:35.762","4","0","1720446395.762"
"4579","id1d7694116bf3a","But I believe answer will be yes.","KP","e","insertText","2024-07-08 16:46:35.874","4","0","1720446395.874"
"4580","id1d7694116bf3a","But I believe answer will be yes.","KP"," ","insertText","2024-07-08 16:46:35.955","4","0","1720446395.955"
"4581","id1d7694116bf3a","But I believe answer will be yes.","KP","a","insertText","2024-07-08 16:46:36.114","4","0","1720446396.114"
"4582","id1d7694116bf3a","But I believe answer will be yes.","KP","n","insertText","2024-07-08 16:46:36.211","4","0","1720446396.211"
"4583","id1d7694116bf3a","But I believe answer will be yes.","KP","s","insertText","2024-07-08 16:46:36.370","4","0","1720446396.370"
"4584","id1d7694116bf3a","But I believe answer will be yes.","KP","w","insertText","2024-07-08 16:46:36.514","4","0","1720446396.514"
"4585","id1d7694116bf3a","But I believe answer will be yes.","KP","e","insertText","2024-07-08 16:46:36.914","4","0","1720446396.914"
"4586","id1d7694116bf3a","But I believe answer will be yes.","KP","r","insertText","2024-07-08 16:46:37.074","4","0","1720446397.074"
